% time	cellId	IMSI	frame	sframe	RNTI	mcs	size	ccId
7.646	1	2	765	7	1	28	1095	0
7.646	1	1	765	7	2	28	1095	0
7.655	1	2	766	6	1	28	1095	0
7.655	1	1	766	6	2	28	1095	0
7.656	1	2	766	7	1	28	1095	0
7.656	1	1	766	7	2	28	1095	0
7.665	1	2	767	6	1	28	1095	0
7.665	1	1	767	6	2	28	1095	0
7.666	1	2	767	7	1	28	1095	0
7.666	1	1	767	7	2	28	1095	0
7.675	1	2	768	6	1	28	1095	0
7.675	1	1	768	6	2	28	1095	0
7.676	1	2	768	7	1	28	1095	0
7.676	1	1	768	7	2	28	1095	0
7.685	1	2	769	6	1	28	1095	0
7.685	1	1	769	6	2	28	1095	0
7.686	1	2	769	7	1	28	1095	0
7.686	1	1	769	7	2	28	1095	0
7.695	1	2	770	6	1	28	1095	0
7.695	1	1	770	6	2	28	1095	0
7.696	1	2	770	7	1	28	1095	0
7.696	1	1	770	7	2	28	1095	0
7.705	1	2	771	6	1	28	1095	0
7.705	1	1	771	6	2	28	1095	0
7.706	1	2	771	7	1	28	1095	0
7.706	1	1	771	7	2	28	1095	0
7.715	1	2	772	6	1	28	1095	0
7.715	1	1	772	6	2	28	1095	0
7.716	1	2	772	7	1	28	1095	0
7.716	1	1	772	7	2	28	1095	0
7.725	1	2	773	6	1	28	1095	0
7.725	1	1	773	6	2	28	1095	0
7.726	1	2	773	7	1	28	1095	0
7.726	1	1	773	7	2	28	1095	0
7.735	1	2	774	6	1	28	1095	0
7.735	1	1	774	6	2	28	1095	0
7.736	1	2	774	7	1	28	1095	0
7.736	1	1	774	7	2	28	1095	0
7.745	1	2	775	6	1	28	1095	0
7.745	1	1	775	6	2	28	1095	0
7.746	1	2	775	7	1	28	1095	0
7.746	1	1	775	7	2	28	1095	0
7.755	1	2	776	6	1	28	1095	0
7.755	1	1	776	6	2	28	1095	0
7.756	1	2	776	7	1	28	1095	0
7.756	1	1	776	7	2	28	1095	0
7.765	1	2	777	6	1	28	1095	0
7.765	1	1	777	6	2	28	1095	0
7.766	1	2	777	7	1	28	1095	0
7.766	1	1	777	7	2	28	1095	0
7.775	1	2	778	6	1	28	1095	0
7.775	1	1	778	6	2	28	1095	0
7.776	1	2	778	7	1	28	1095	0
7.776	1	1	778	7	2	28	1095	0
7.785	1	2	779	6	1	28	1095	0
7.785	1	1	779	6	2	28	1095	0
7.786	1	2	779	7	1	28	1095	0
7.786	1	1	779	7	2	28	1095	0
7.795	1	2	780	6	1	28	1095	0
7.795	1	1	780	6	2	28	1095	0
7.796	1	2	780	7	1	28	1095	0
7.796	1	1	780	7	2	28	1095	0
7.805	1	2	781	6	1	28	1095	0
7.805	1	1	781	6	2	28	1095	0
7.806	1	2	781	7	1	28	1095	0
7.806	1	1	781	7	2	28	1095	0
7.815	1	2	782	6	1	28	1095	0
7.815	1	1	782	6	2	28	1095	0
7.816	1	2	782	7	1	28	1095	0
7.816	1	1	782	7	2	28	1095	0
7.825	1	2	783	6	1	28	1095	0
7.825	1	1	783	6	2	28	1095	0
7.826	1	2	783	7	1	28	1095	0
7.826	1	1	783	7	2	28	1095	0
7.835	1	2	784	6	1	28	1095	0
7.835	1	1	784	6	2	28	1095	0
7.836	1	2	784	7	1	28	1095	0
7.836	1	1	784	7	2	28	1095	0
7.845	1	2	785	6	1	28	1095	0
7.845	1	1	785	6	2	28	1095	0
7.846	1	2	785	7	1	28	1095	0
7.846	1	1	785	7	2	28	1095	0
7.855	1	2	786	6	1	28	1095	0
7.855	1	1	786	6	2	28	1095	0
7.856	1	2	786	7	1	28	1095	0
7.856	1	1	786	7	2	28	1095	0
7.865	1	2	787	6	1	28	1095	0
7.865	1	1	787	6	2	28	1095	0
7.866	1	2	787	7	1	28	1095	0
7.866	1	1	787	7	2	28	1095	0
7.875	1	2	788	6	1	28	1095	0
7.875	1	1	788	6	2	28	1095	0
7.876	1	2	788	7	1	28	1095	0
7.876	1	1	788	7	2	28	1095	0
7.885	1	2	789	6	1	28	1095	0
7.885	1	1	789	6	2	28	1095	0
7.886	1	2	789	7	1	28	1095	0
7.886	1	1	789	7	2	28	1095	0
7.895	1	2	790	6	1	28	1095	0
7.895	1	1	790	6	2	28	1095	0
7.896	1	2	790	7	1	28	1095	0
7.896	1	1	790	7	2	28	1095	0
7.905	1	2	791	6	1	28	1095	0
7.905	1	1	791	6	2	28	1095	0
7.906	1	2	791	7	1	28	1095	0
7.906	1	1	791	7	2	28	1095	0
7.915	1	2	792	6	1	28	1095	0
7.915	1	1	792	6	2	28	1095	0
7.916	1	2	792	7	1	28	1095	0
7.916	1	1	792	7	2	28	1095	0
7.925	1	2	793	6	1	28	1095	0
7.925	1	1	793	6	2	28	1095	0
7.926	1	2	793	7	1	28	1095	0
7.926	1	1	793	7	2	28	1095	0
7.935	1	2	794	6	1	28	1095	0
7.935	1	1	794	6	2	28	1095	0
7.936	1	2	794	7	1	28	1095	0
7.936	1	1	794	7	2	28	1095	0
7.945	1	2	795	6	1	28	1095	0
7.945	1	1	795	6	2	28	1095	0
7.946	1	2	795	7	1	28	1095	0
7.946	1	1	795	7	2	28	1095	0
7.955	1	2	796	6	1	28	1095	0
7.955	1	1	796	6	2	28	1095	0
7.956	1	2	796	7	1	28	1095	0
7.956	1	1	796	7	2	28	1095	0
7.965	1	2	797	6	1	28	1095	0
7.965	1	1	797	6	2	28	1095	0
7.966	1	2	797	7	1	28	1095	0
7.966	1	1	797	7	2	28	1095	0
7.975	1	2	798	6	1	28	1095	0
7.975	1	1	798	6	2	28	1095	0
7.976	1	2	798	7	1	28	1095	0
7.976	1	1	798	7	2	28	1095	0
7.985	1	2	799	6	1	28	1095	0
7.985	1	1	799	6	2	28	1095	0
7.986	1	2	799	7	1	28	1095	0
7.986	1	1	799	7	2	28	1095	0
7.995	1	2	800	6	1	28	1095	0
7.995	1	1	800	6	2	28	1095	0
7.996	1	2	800	7	1	28	1095	0
7.996	1	1	800	7	2	28	1095	0
8.005	1	2	801	6	1	28	1095	0
8.005	1	1	801	6	2	28	1095	0
8.006	1	2	801	7	1	28	1095	0
8.006	1	1	801	7	2	28	1095	0
8.015	1	2	802	6	1	28	1095	0
8.015	1	1	802	6	2	28	1095	0
8.016	1	2	802	7	1	28	1095	0
8.016	1	1	802	7	2	28	1095	0
8.025	1	2	803	6	1	28	1095	0
8.025	1	1	803	6	2	28	1095	0
8.026	1	2	803	7	1	28	1095	0
8.026	1	1	803	7	2	28	1095	0
8.035	1	2	804	6	1	28	1095	0
8.035	1	1	804	6	2	28	1095	0
8.036	1	2	804	7	1	28	1095	0
8.036	1	1	804	7	2	28	1095	0
8.045	1	2	805	6	1	28	1095	0
8.045	1	1	805	6	2	28	1095	0
8.046	1	2	805	7	1	28	1095	0
8.046	1	1	805	7	2	28	1095	0
8.055	1	2	806	6	1	28	1095	0
8.055	1	1	806	6	2	28	1095	0
8.056	1	2	806	7	1	28	1095	0
8.056	1	1	806	7	2	28	1095	0
8.065	1	2	807	6	1	28	1095	0
8.065	1	1	807	6	2	28	1095	0
8.066	1	2	807	7	1	28	1095	0
8.066	1	1	807	7	2	28	1095	0
8.075	1	2	808	6	1	28	1095	0
8.075	1	1	808	6	2	28	1095	0
8.076	1	2	808	7	1	28	1095	0
8.076	1	1	808	7	2	28	1095	0
8.085	1	2	809	6	1	28	1095	0
8.085	1	1	809	6	2	28	1095	0
8.086	1	2	809	7	1	28	1095	0
8.086	1	1	809	7	2	28	1095	0
8.095	1	2	810	6	1	28	1095	0
8.095	1	1	810	6	2	28	1095	0
8.096	1	2	810	7	1	28	1095	0
8.096	1	1	810	7	2	28	1095	0
8.105	1	2	811	6	1	28	1095	0
8.105	1	1	811	6	2	28	1095	0
8.106	1	2	811	7	1	28	1095	0
8.106	1	1	811	7	2	28	1095	0
8.115	1	2	812	6	1	28	1095	0
8.115	1	1	812	6	2	28	1095	0
8.116	1	2	812	7	1	28	1095	0
8.116	1	1	812	7	2	28	1095	0
8.125	1	2	813	6	1	28	1095	0
8.125	1	1	813	6	2	28	1095	0
8.126	1	2	813	7	1	28	1095	0
8.126	1	1	813	7	2	28	1095	0
8.135	1	2	814	6	1	28	1095	0
8.135	1	1	814	6	2	28	1095	0
8.136	1	2	814	7	1	28	1095	0
8.136	1	1	814	7	2	28	1095	0
8.145	1	2	815	6	1	28	1095	0
8.145	1	1	815	6	2	28	1095	0
8.146	1	2	815	7	1	28	1095	0
8.146	1	1	815	7	2	28	1095	0
8.155	1	2	816	6	1	28	1095	0
8.155	1	1	816	6	2	28	1095	0
8.156	1	2	816	7	1	28	1095	0
8.156	1	1	816	7	2	28	1095	0
8.165	1	2	817	6	1	28	1095	0
8.165	1	1	817	6	2	28	1095	0
8.166	1	2	817	7	1	28	1095	0
8.166	1	1	817	7	2	28	1095	0
8.175	1	2	818	6	1	28	1095	0
8.175	1	1	818	6	2	28	1095	0
8.176	1	2	818	7	1	28	1095	0
8.176	1	1	818	7	2	28	1095	0
8.185	1	2	819	6	1	28	1095	0
8.185	1	1	819	6	2	28	1095	0
8.186	1	2	819	7	1	28	1095	0
8.186	1	1	819	7	2	28	1095	0
8.195	1	2	820	6	1	28	1095	0
8.195	1	1	820	6	2	28	1095	0
8.196	1	2	820	7	1	28	1095	0
8.196	1	1	820	7	2	28	1095	0
8.205	1	2	821	6	1	28	1095	0
8.205	1	1	821	6	2	28	1095	0
8.206	1	2	821	7	1	28	1095	0
8.206	1	1	821	7	2	28	1095	0
8.215	1	2	822	6	1	28	1095	0
8.215	1	1	822	6	2	28	1095	0
8.216	1	2	822	7	1	28	1095	0
8.216	1	1	822	7	2	28	1095	0
8.225	1	2	823	6	1	28	1095	0
8.225	1	1	823	6	2	28	1095	0
8.226	1	2	823	7	1	28	1095	0
8.226	1	1	823	7	2	28	1095	0
8.235	1	2	824	6	1	28	1095	0
8.235	1	1	824	6	2	28	1095	0
8.236	1	2	824	7	1	28	1095	0
8.236	1	1	824	7	2	28	1095	0
8.245	1	2	825	6	1	28	1095	0
8.245	1	1	825	6	2	28	1095	0
8.246	1	2	825	7	1	28	1095	0
8.246	1	1	825	7	2	28	1095	0
8.255	1	2	826	6	1	28	1095	0
8.255	1	1	826	6	2	28	1095	0
8.256	1	2	826	7	1	28	1095	0
8.256	1	1	826	7	2	28	1095	0
8.265	1	2	827	6	1	28	1095	0
8.265	1	1	827	6	2	28	1095	0
8.266	1	2	827	7	1	28	1095	0
8.266	1	1	827	7	2	28	1095	0
8.275	1	2	828	6	1	28	1095	0
8.275	1	1	828	6	2	28	1095	0
8.276	1	2	828	7	1	28	1095	0
8.276	1	1	828	7	2	28	1095	0
8.285	1	2	829	6	1	28	1095	0
8.285	1	1	829	6	2	28	1095	0
8.286	1	2	829	7	1	28	1095	0
8.286	1	1	829	7	2	28	1095	0
8.295	1	2	830	6	1	28	1095	0
8.295	1	1	830	6	2	28	1095	0
8.296	1	2	830	7	1	28	1095	0
8.296	1	1	830	7	2	28	1095	0
8.305	1	2	831	6	1	28	1095	0
8.305	1	1	831	6	2	28	1095	0
8.306	1	2	831	7	1	28	1095	0
8.306	1	1	831	7	2	28	1095	0
8.315	1	2	832	6	1	28	1095	0
8.315	1	1	832	6	2	28	1095	0
8.316	1	2	832	7	1	28	1095	0
8.316	1	1	832	7	2	28	1095	0
8.325	1	2	833	6	1	28	1095	0
8.325	1	1	833	6	2	28	1095	0
8.326	1	2	833	7	1	28	1095	0
8.326	1	1	833	7	2	28	1095	0
8.335	1	2	834	6	1	28	1095	0
8.335	1	1	834	6	2	28	1095	0
8.336	1	2	834	7	1	28	1095	0
8.336	1	1	834	7	2	28	1095	0
8.345	1	2	835	6	1	28	1095	0
8.345	1	1	835	6	2	28	1095	0
8.346	1	2	835	7	1	28	1095	0
8.346	1	1	835	7	2	28	1095	0
8.355	1	2	836	6	1	28	1095	0
8.355	1	1	836	6	2	28	1095	0
8.356	1	2	836	7	1	28	1095	0
8.356	1	1	836	7	2	28	1095	0
8.365	1	2	837	6	1	28	1095	0
8.365	1	1	837	6	2	28	1095	0
8.366	1	2	837	7	1	28	1095	0
8.366	1	1	837	7	2	28	1095	0
8.375	1	2	838	6	1	28	1095	0
8.375	1	1	838	6	2	28	1095	0
8.376	1	2	838	7	1	28	1095	0
8.376	1	1	838	7	2	28	1095	0
8.385	1	2	839	6	1	28	1095	0
8.385	1	1	839	6	2	28	1095	0
8.386	1	2	839	7	1	28	1095	0
8.386	1	1	839	7	2	28	1095	0
8.395	1	2	840	6	1	28	1095	0
8.395	1	1	840	6	2	28	1095	0
8.396	1	2	840	7	1	28	1095	0
8.396	1	1	840	7	2	28	1095	0
8.405	1	2	841	6	1	28	1095	0
8.405	1	1	841	6	2	28	1095	0
8.406	1	2	841	7	1	28	1095	0
8.406	1	1	841	7	2	28	1095	0
8.415	1	2	842	6	1	28	1095	0
8.415	1	1	842	6	2	28	1095	0
8.416	1	2	842	7	1	28	1095	0
8.416	1	1	842	7	2	28	1095	0
8.425	1	2	843	6	1	28	1095	0
8.425	1	1	843	6	2	28	1095	0
8.426	1	2	843	7	1	28	1095	0
8.426	1	1	843	7	2	28	1095	0
8.435	1	2	844	6	1	28	1095	0
8.435	1	1	844	6	2	28	1095	0
8.436	1	2	844	7	1	28	1095	0
8.436	1	1	844	7	2	28	1095	0
8.445	1	2	845	6	1	28	1095	0
8.445	1	1	845	6	2	28	1095	0
8.446	1	2	845	7	1	28	1095	0
8.446	1	1	845	7	2	28	1095	0
8.455	1	2	846	6	1	28	1095	0
8.455	1	1	846	6	2	28	1095	0
8.456	1	2	846	7	1	28	1095	0
8.456	1	1	846	7	2	28	1095	0
8.465	1	2	847	6	1	28	1095	0
8.465	1	1	847	6	2	28	1095	0
8.466	1	2	847	7	1	28	1095	0
8.466	1	1	847	7	2	28	1095	0
8.475	1	2	848	6	1	28	1095	0
8.475	1	1	848	6	2	28	1095	0
8.476	1	2	848	7	1	28	1095	0
8.476	1	1	848	7	2	28	1095	0
8.485	1	2	849	6	1	28	1095	0
8.485	1	1	849	6	2	28	1095	0
8.486	1	2	849	7	1	28	1095	0
8.486	1	1	849	7	2	28	1095	0
8.495	1	2	850	6	1	28	1095	0
8.495	1	1	850	6	2	28	1095	0
8.496	1	2	850	7	1	28	1095	0
8.496	1	1	850	7	2	28	1095	0
8.505	1	2	851	6	1	28	1095	0
8.505	1	1	851	6	2	28	1095	0
8.506	1	2	851	7	1	28	1095	0
8.506	1	1	851	7	2	28	1095	0
8.515	1	2	852	6	1	28	1095	0
8.515	1	1	852	6	2	28	1095	0
8.516	1	2	852	7	1	28	1095	0
8.516	1	1	852	7	2	28	1095	0
8.525	1	2	853	6	1	28	1095	0
8.525	1	1	853	6	2	28	1095	0
8.526	1	2	853	7	1	28	1095	0
8.526	1	1	853	7	2	28	1095	0
8.535	1	2	854	6	1	28	1095	0
8.535	1	1	854	6	2	28	1095	0
8.536	1	2	854	7	1	28	1095	0
8.536	1	1	854	7	2	28	1095	0
8.545	1	2	855	6	1	28	1095	0
8.545	1	1	855	6	2	28	1095	0
8.546	1	2	855	7	1	28	1095	0
8.546	1	1	855	7	2	28	1095	0
8.555	1	2	856	6	1	28	1095	0
8.555	1	1	856	6	2	28	1095	0
8.556	1	2	856	7	1	28	1095	0
8.556	1	1	856	7	2	28	1095	0
8.565	1	2	857	6	1	28	1095	0
8.565	1	1	857	6	2	28	1095	0
8.566	1	2	857	7	1	28	1095	0
8.566	1	1	857	7	2	28	1095	0
8.575	1	2	858	6	1	28	1095	0
8.575	1	1	858	6	2	28	1095	0
8.576	1	2	858	7	1	28	1095	0
8.576	1	1	858	7	2	28	1095	0
8.585	1	2	859	6	1	28	1095	0
8.585	1	1	859	6	2	28	1095	0
8.586	1	2	859	7	1	28	1095	0
8.586	1	1	859	7	2	28	1095	0
8.595	1	2	860	6	1	28	1095	0
8.595	1	1	860	6	2	28	1095	0
8.596	1	2	860	7	1	28	1095	0
8.596	1	1	860	7	2	28	1095	0
8.605	1	2	861	6	1	28	1095	0
8.605	1	1	861	6	2	28	1095	0
8.606	1	2	861	7	1	28	1095	0
8.606	1	1	861	7	2	28	1095	0
8.615	1	2	862	6	1	28	1095	0
8.615	1	1	862	6	2	28	1095	0
8.616	1	2	862	7	1	28	1095	0
8.616	1	1	862	7	2	28	1095	0
8.625	1	2	863	6	1	28	1095	0
8.625	1	1	863	6	2	28	1095	0
8.626	1	2	863	7	1	28	1095	0
8.626	1	1	863	7	2	28	1095	0
8.635	1	2	864	6	1	28	1095	0
8.635	1	1	864	6	2	28	1095	0
8.636	1	2	864	7	1	28	1095	0
8.636	1	1	864	7	2	28	1095	0
8.645	1	2	865	6	1	28	1095	0
8.645	1	1	865	6	2	28	1095	0
8.646	1	2	865	7	1	28	1095	0
8.646	1	1	865	7	2	28	1095	0
8.655	1	2	866	6	1	28	1095	0
8.655	1	1	866	6	2	28	1095	0
8.656	1	2	866	7	1	28	1095	0
8.656	1	1	866	7	2	28	1095	0
8.665	1	2	867	6	1	28	1095	0
8.665	1	1	867	6	2	28	1095	0
8.666	1	2	867	7	1	28	1095	0
8.666	1	1	867	7	2	28	1095	0
8.675	1	2	868	6	1	28	1095	0
8.675	1	1	868	6	2	28	1095	0
8.676	1	2	868	7	1	28	1095	0
8.676	1	1	868	7	2	28	1095	0
8.685	1	2	869	6	1	28	1095	0
8.685	1	1	869	6	2	28	1095	0
8.686	1	2	869	7	1	28	1095	0
8.686	1	1	869	7	2	28	1095	0
8.695	1	2	870	6	1	28	1095	0
8.695	1	1	870	6	2	28	1095	0
8.696	1	2	870	7	1	28	1095	0
8.696	1	1	870	7	2	28	1095	0
8.705	1	2	871	6	1	28	1095	0
8.705	1	1	871	6	2	28	1095	0
8.706	1	2	871	7	1	28	1095	0
8.706	1	1	871	7	2	28	1095	0
8.715	1	2	872	6	1	28	1095	0
8.715	1	1	872	6	2	28	1095	0
8.716	1	2	872	7	1	28	1095	0
8.716	1	1	872	7	2	28	1095	0
8.725	1	2	873	6	1	28	1095	0
8.725	1	1	873	6	2	28	1095	0
8.726	1	2	873	7	1	28	1095	0
8.726	1	1	873	7	2	28	1095	0
8.735	1	2	874	6	1	28	1095	0
8.735	1	1	874	6	2	28	1095	0
8.736	1	2	874	7	1	28	1095	0
8.736	1	1	874	7	2	28	1095	0
8.745	1	2	875	6	1	28	1095	0
8.745	1	1	875	6	2	28	1095	0
8.746	1	2	875	7	1	28	1095	0
8.746	1	1	875	7	2	28	1095	0
8.755	1	2	876	6	1	28	1095	0
8.755	1	1	876	6	2	28	1095	0
8.756	1	2	876	7	1	28	1095	0
8.756	1	1	876	7	2	28	1095	0
8.765	1	2	877	6	1	28	1095	0
8.765	1	1	877	6	2	28	1095	0
8.766	1	2	877	7	1	28	1095	0
8.766	1	1	877	7	2	28	1095	0
8.775	1	2	878	6	1	28	1095	0
8.775	1	1	878	6	2	28	1095	0
8.776	1	2	878	7	1	28	1095	0
8.776	1	1	878	7	2	28	1095	0
8.785	1	2	879	6	1	28	1095	0
8.785	1	1	879	6	2	28	1095	0
8.786	1	2	879	7	1	28	1095	0
8.786	1	1	879	7	2	28	1095	0
8.795	1	2	880	6	1	28	1095	0
8.795	1	1	880	6	2	28	1095	0
8.796	1	2	880	7	1	28	1095	0
8.796	1	1	880	7	2	28	1095	0
8.805	1	2	881	6	1	28	1095	0
8.805	1	1	881	6	2	28	1095	0
8.806	1	2	881	7	1	28	1095	0
8.806	1	1	881	7	2	28	1095	0
8.815	1	2	882	6	1	28	1095	0
8.815	1	1	882	6	2	28	1095	0
8.816	1	2	882	7	1	28	1095	0
8.816	1	1	882	7	2	28	1095	0
8.825	1	2	883	6	1	28	1095	0
8.825	1	1	883	6	2	28	1095	0
8.826	1	2	883	7	1	28	1095	0
8.826	1	1	883	7	2	28	1095	0
8.835	1	2	884	6	1	28	1095	0
8.835	1	1	884	6	2	28	1095	0
8.836	1	2	884	7	1	28	1095	0
8.836	1	1	884	7	2	28	1095	0
8.845	1	2	885	6	1	28	1095	0
8.845	1	1	885	6	2	28	1095	0
8.846	1	2	885	7	1	28	1095	0
8.846	1	1	885	7	2	28	1095	0
8.855	1	2	886	6	1	28	1095	0
8.855	1	1	886	6	2	28	1095	0
8.856	1	2	886	7	1	28	1095	0
8.856	1	1	886	7	2	28	1095	0
8.865	1	2	887	6	1	28	1095	0
8.865	1	1	887	6	2	28	1095	0
8.866	1	2	887	7	1	28	1095	0
8.866	1	1	887	7	2	28	1095	0
8.875	1	2	888	6	1	28	1095	0
8.875	1	1	888	6	2	28	1095	0
8.876	1	2	888	7	1	28	1095	0
8.876	1	1	888	7	2	28	1095	0
8.885	1	2	889	6	1	28	1095	0
8.885	1	1	889	6	2	28	1095	0
8.886	1	2	889	7	1	28	1095	0
8.886	1	1	889	7	2	28	1095	0
8.895	1	2	890	6	1	28	1095	0
8.895	1	1	890	6	2	28	1095	0
8.896	1	2	890	7	1	28	1095	0
8.896	1	1	890	7	2	28	1095	0
8.905	1	2	891	6	1	28	1095	0
8.905	1	1	891	6	2	28	1095	0
8.906	1	2	891	7	1	28	1095	0
8.906	1	1	891	7	2	28	1095	0
8.915	1	2	892	6	1	28	1095	0
8.915	1	1	892	6	2	28	1095	0
8.916	1	2	892	7	1	28	1095	0
8.916	1	1	892	7	2	28	1095	0
8.925	1	2	893	6	1	28	1095	0
8.925	1	1	893	6	2	28	1095	0
8.926	1	2	893	7	1	28	1095	0
8.926	1	1	893	7	2	28	1095	0
8.935	1	2	894	6	1	28	1095	0
8.935	1	1	894	6	2	28	1095	0
8.936	1	2	894	7	1	28	1095	0
8.936	1	1	894	7	2	28	1095	0
8.945	1	2	895	6	1	28	1095	0
8.945	1	1	895	6	2	28	1095	0
8.946	1	2	895	7	1	28	1095	0
8.946	1	1	895	7	2	28	1095	0
8.955	1	2	896	6	1	28	1095	0
8.955	1	1	896	6	2	28	1095	0
8.956	1	2	896	7	1	28	1095	0
8.956	1	1	896	7	2	28	1095	0
8.965	1	2	897	6	1	28	1095	0
8.965	1	1	897	6	2	28	1095	0
8.966	1	2	897	7	1	28	1095	0
8.966	1	1	897	7	2	28	1095	0
8.975	1	2	898	6	1	28	1095	0
8.975	1	1	898	6	2	28	1095	0
8.976	1	2	898	7	1	28	1095	0
8.976	1	1	898	7	2	28	1095	0
8.985	1	2	899	6	1	28	1095	0
8.985	1	1	899	6	2	28	1095	0
8.986	1	2	899	7	1	28	1095	0
8.986	1	1	899	7	2	28	1095	0
8.995	1	2	900	6	1	28	1095	0
8.995	1	1	900	6	2	28	1095	0
8.996	1	2	900	7	1	28	1095	0
8.996	1	1	900	7	2	28	1095	0
9.005	1	2	901	6	1	28	1095	0
9.005	1	1	901	6	2	28	1095	0
9.006	1	2	901	7	1	28	1095	0
9.006	1	1	901	7	2	28	1095	0
9.015	1	2	902	6	1	28	1095	0
9.015	1	1	902	6	2	28	1095	0
9.016	1	2	902	7	1	28	1095	0
9.016	1	1	902	7	2	28	1095	0
9.025	1	2	903	6	1	28	1095	0
9.025	1	1	903	6	2	28	1095	0
9.026	1	2	903	7	1	28	1095	0
9.026	1	1	903	7	2	28	1095	0
9.035	1	2	904	6	1	28	1095	0
9.035	1	1	904	6	2	28	1095	0
9.036	1	2	904	7	1	28	1095	0
9.036	1	1	904	7	2	28	1095	0
9.045	1	2	905	6	1	28	1095	0
9.045	1	1	905	6	2	28	1095	0
9.046	1	2	905	7	1	28	1095	0
9.046	1	1	905	7	2	28	1095	0
9.055	1	2	906	6	1	28	1095	0
9.055	1	1	906	6	2	28	1095	0
9.056	1	2	906	7	1	28	1095	0
9.056	1	1	906	7	2	28	1095	0
9.065	1	2	907	6	1	28	1095	0
9.065	1	1	907	6	2	28	1095	0
9.066	1	2	907	7	1	28	1095	0
9.066	1	1	907	7	2	28	1095	0
9.075	1	2	908	6	1	28	1095	0
9.075	1	1	908	6	2	28	1095	0
9.076	1	2	908	7	1	28	1095	0
9.076	1	1	908	7	2	28	1095	0
9.085	1	2	909	6	1	28	1095	0
9.085	1	1	909	6	2	28	1095	0
9.086	1	2	909	7	1	28	1095	0
9.086	1	1	909	7	2	28	1095	0
9.095	1	2	910	6	1	28	1095	0
9.095	1	1	910	6	2	28	1095	0
9.096	1	2	910	7	1	28	1095	0
9.096	1	1	910	7	2	28	1095	0
9.105	1	2	911	6	1	28	1095	0
9.105	1	1	911	6	2	28	1095	0
9.106	1	2	911	7	1	28	1095	0
9.106	1	1	911	7	2	28	1095	0
9.115	1	2	912	6	1	28	1095	0
9.115	1	1	912	6	2	28	1095	0
9.116	1	2	912	7	1	28	1095	0
9.116	1	1	912	7	2	28	1095	0
9.125	1	2	913	6	1	28	1095	0
9.125	1	1	913	6	2	28	1095	0
9.126	1	2	913	7	1	28	1095	0
9.126	1	1	913	7	2	28	1095	0
9.135	1	2	914	6	1	28	1095	0
9.135	1	1	914	6	2	28	1095	0
9.136	1	2	914	7	1	28	1095	0
9.136	1	1	914	7	2	28	1095	0
9.145	1	2	915	6	1	28	1095	0
9.145	1	1	915	6	2	28	1095	0
9.146	1	2	915	7	1	28	1095	0
9.146	1	1	915	7	2	28	1095	0
9.155	1	2	916	6	1	28	1095	0
9.155	1	1	916	6	2	28	1095	0
9.156	1	2	916	7	1	28	1095	0
9.156	1	1	916	7	2	28	1095	0
9.165	1	2	917	6	1	28	1095	0
9.165	1	1	917	6	2	28	1095	0
9.166	1	2	917	7	1	28	1095	0
9.166	1	1	917	7	2	28	1095	0
9.175	1	2	918	6	1	28	1095	0
9.175	1	1	918	6	2	28	1095	0
9.176	1	2	918	7	1	28	1095	0
9.176	1	1	918	7	2	28	1095	0
9.185	1	2	919	6	1	28	1095	0
9.185	1	1	919	6	2	28	1095	0
9.186	1	2	919	7	1	28	1095	0
9.186	1	1	919	7	2	28	1095	0
9.195	1	2	920	6	1	28	1095	0
9.195	1	1	920	6	2	28	1095	0
9.196	1	2	920	7	1	28	1095	0
9.196	1	1	920	7	2	28	1095	0
9.205	1	2	921	6	1	28	1095	0
9.205	1	1	921	6	2	28	1095	0
9.206	1	2	921	7	1	28	1095	0
9.206	1	1	921	7	2	28	1095	0
9.215	1	2	922	6	1	28	1095	0
9.215	1	1	922	6	2	28	1095	0
9.216	1	2	922	7	1	28	1095	0
9.216	1	1	922	7	2	28	1095	0
9.225	1	2	923	6	1	28	1095	0
9.225	1	1	923	6	2	28	1095	0
9.226	1	2	923	7	1	28	1095	0
9.226	1	1	923	7	2	28	1095	0
9.235	1	2	924	6	1	28	1095	0
9.235	1	1	924	6	2	28	1095	0
9.236	1	2	924	7	1	28	1095	0
9.236	1	1	924	7	2	28	1095	0
9.245	1	2	925	6	1	28	1095	0
9.245	1	1	925	6	2	28	1095	0
9.246	1	2	925	7	1	28	1095	0
9.246	1	1	925	7	2	28	1095	0
9.255	1	2	926	6	1	28	1095	0
9.255	1	1	926	6	2	28	1095	0
9.256	1	2	926	7	1	28	1095	0
9.256	1	1	926	7	2	28	1095	0
9.265	1	2	927	6	1	28	1095	0
9.265	1	1	927	6	2	28	1095	0
9.266	1	2	927	7	1	28	1095	0
9.266	1	1	927	7	2	28	1095	0
9.275	1	2	928	6	1	28	1095	0
9.275	1	1	928	6	2	28	1095	0
9.276	1	2	928	7	1	28	1095	0
9.276	1	1	928	7	2	28	1095	0
9.285	1	2	929	6	1	28	1095	0
9.285	1	1	929	6	2	28	1095	0
9.286	1	2	929	7	1	28	1095	0
9.286	1	1	929	7	2	28	1095	0
9.295	1	2	930	6	1	28	1095	0
9.295	1	1	930	6	2	28	1095	0
9.296	1	2	930	7	1	28	1095	0
9.296	1	1	930	7	2	28	1095	0
9.305	1	2	931	6	1	28	1095	0
9.305	1	1	931	6	2	28	1095	0
9.306	1	2	931	7	1	28	1095	0
